ID,Title,Artist,Album,File_Path,Cover_Path,First_Comment,Lowest_Pitch,First_Quartile_Pitch,Medium_Pitch,Third_Quartile_Pitch,Highest_Pitch
378,竊愛,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 竊愛.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=6ZeE3vgwQSI,43,54,55,60,74
379,算什麼男人,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 算什麼男人.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=g2M5qcn5wjY,46,53,61,63,68
380,美人魚,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 美人魚.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=nHtW9w12uYc,49,56,63,65,80
381,聽爸爸的話,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 聽爸爸的話.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=iLfODXhzS6Y,43,48,48,49,67
382,聽見下雨的聲音,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 聽見下雨的聲音.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=yqP5q_rueiM,0,0,0,0,0
383,陽明山,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 陽明山.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=BZlFlBnwfOQ,48,57,62,62,77
384,鞋子特大號,Jay Chou,"哎呦, 不錯哦",./Music/哎呦，不錯哦/Jay Chou - 鞋子特大號.mp3,"./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=syYc5dydzmE,48,55,56,61,71
385,我要夏天,Jay Chou/Gary Yang,"哎呦, 不錯哦","./Music/哎呦，不錯哦/Jay Chou, Gary Yang - 我要夏天.mp3","./Cover/哎呦, 不錯哦.jpg",https://www.youtube.com/watch?v=3LFDEeLm0ss,45,54,57,64,75
386,FIND YOU,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - FIND YOU.mp3,./Cover/啓示錄.jpg,https://music.youtube.com/watch?v=8g8_kOBPu4A,57,64,66,70,74
387,GLORIA,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - GLORIA.mp3,./Cover/啓示錄.jpg,https://music.youtube.com/watch?v=HlOiMOAd4pQ,54,64,66,68,72
388,HELL,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - HELL.mp3,./Cover/啓示錄.jpg,https://music.youtube.com/watch?v=fem3XdjaDrI,57,66,67,71,81
389,不想回家,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 不想回家.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=IhKDyIPku-I,47,61,63,68,75
390,你不是第一個離開的人,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 你不是第一個離開的人.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=RSL5WcPxZso,50,62,62,73,80
391,冰河時代,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 冰河時代.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=hqf_J5C0OLA,57,60,65,69,74
392,受難曲,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 受難曲.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=gFtlNtYlTOY,57,64,67,72,77
393,只有我和你的地方,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 只有我和你的地方.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=dRpXP33jTHg,43,60,64,71,76
394,夜的盡頭,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 夜的盡頭.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=Tkj7HU9x_pA,45,62,71,73,83
395,天空沒有極限,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 天空沒有極限.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=o6qklO8rN4w,56,63,68,71,76
396,少年與海,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 少年與海.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=FxBRfyN1YgQ,55,63,66,69,74
397,老人與海,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 老人與海.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=Wly2zvIr3zw,55,63,67,70,75
398,讓世界暫停一分鐘,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 讓世界暫停一分鐘.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=0YOK7K8Eo3U,60,65,68,70,72
399,離心力,G.E.M.,啓示錄,./Music/啟示錄/G.E.M. - 離心力.mp3,./Cover/啓示錄.jpg,https://www.youtube.com/watch?v=cy24WxxWTbs,56,63,68,69,78
400,Wake Up,廖文強,喜劇人生,./Music/喜劇人生/廖文強 - Wake Up.mp3,./Cover/喜劇人生.jpg,https://music.youtube.com/watch?v=fhu1SuEYJ4E,48,55,60,63,68
401,一鏡到底,廖文強,喜劇人生,./Music/喜劇人生/廖文強 - 一鏡到底.mp3,./Cover/喜劇人生.jpg,https://music.youtube.com/watch?v=wOC7OrKGiko,49,59,61,63,67
402,喜劇人生,廖文強,喜劇人生,./Music/喜劇人生/廖文強 - 喜劇人生.mp3,./Cover/喜劇人生.jpg,https://music.youtube.com/watch?v=0MZZMoTGA8w,50,54,58,61,70
403,最好的自己,廖文強,喜劇人生,./Music/喜劇人生/廖文強 - 最好的自己.mp3,./Cover/喜劇人生.jpg,https://music.youtube.com/watch?v=FQ5X_1yZJUw,50,57,59,62,69
404,渴望幸福的人,廖文強,喜劇人生,./Music/喜劇人生/廖文強 - 渴望幸福的人.mp3,./Cover/喜劇人生.jpg,https://music.youtube.com/watch?v=Tk6D1Uskrx0,49,59,63,66,68
405,美麗的故事,廖文強,喜劇人生,./Music/喜劇人生/廖文強 - 美麗的故事.mp3,./Cover/喜劇人生.jpg,https://music.youtube.com/watch?v=tG-agWYvaUw,50,55,60,65,69
406,loVSer,Mixer,嗜愛動物,./Music/嗜愛動物/Mixer - loVSer.mp3,./Cover/嗜愛動物.jpg,https://www.youtube.com/watch?v=7o5mbfCvwrI,46,59,62,66,78
407,嗜愛動物,Mixer,嗜愛動物,./Music/嗜愛動物/Mixer - 嗜愛動物.mp3,./Cover/嗜愛動物.jpg,https://www.youtube.com/watch?v=JtyiY_0qOvw,43,55,57,60,67
408,廢廢 (公視迷你劇集《大債時代》片尾曲),Mixer,嗜愛動物,./Music/嗜愛動物/Mixer - 廢廢 (公視迷你劇集《大債時代》片尾曲).mp3,./Cover/嗜愛動物.jpg,https://www.youtube.com/watch?v=8kNMRSdlg-Y,47,56,61,66,82
409,接著,Mixer,嗜愛動物,./Music/嗜愛動物/Mixer - 接著.mp3,./Cover/嗜愛動物.jpg,https://www.youtube.com/watch?v=HoNQnr0YZjU,52,59,61,64,66
410,餵食秀,Mixer,嗜愛動物,./Music/嗜愛動物/Mixer - 餵食秀.mp3,./Cover/嗜愛動物.jpg,https://www.youtube.com/watch?v=U2XqI8pZphg,48,63,69,76,81
411,他們說我是沒有用的年輕人,Good Band,在遊蕩的路上學會寬容,./Music/在遊蕩的路上學會寬容/Good Band - 他們說我是沒有用的年輕人.mp3,./Cover/在遊蕩的路上學會寬容.jpg,https://www.youtube.com/watch?v=FNJG6MsKO0k,44,56,60,68,72
412,回到木星,Good Band,在遊蕩的路上學會寬容,./Music/在遊蕩的路上學會寬容/Good Band - 回到木星.mp3,./Cover/在遊蕩的路上學會寬容.jpg,https://www.youtube.com/watch?v=uHveB1RAD_0,53,62,67,70,74
413,棲身之地,Good Band,在遊蕩的路上學會寬容,./Music/在遊蕩的路上學會寬容/Good Band - 棲身之地.mp3,./Cover/在遊蕩的路上學會寬容.jpg,https://www.youtube.com/watch?v=2-o6KEWoKsw,52,60,64,68,71
414,淹沒我,Good Band,在遊蕩的路上學會寬容,./Music/在遊蕩的路上學會寬容/Good Band - 淹沒我.mp3,./Cover/在遊蕩的路上學會寬容.jpg,https://www.youtube.com/watch?v=6wWCq0Ty4nU,45,61,64,68,69
415,蒸發,Good Band,在遊蕩的路上學會寬容,./Music/在遊蕩的路上學會寬容/Good Band - 蒸發.mp3,./Cover/在遊蕩的路上學會寬容.jpg,https://www.youtube.com/watch?v=4wYM-qorIb0,48,62,65,69,74
416,被愛灌溉長大的人,Good Band,在遊蕩的路上學會寬容,./Music/在遊蕩的路上學會寬容/Good Band - 被愛灌溉長大的人.mp3,./Cover/在遊蕩的路上學會寬容.jpg,https://www.youtube.com/watch?v=u-P1rQy9CDM,57,64,66,68,71
417,Outsider,吳青峰,太空人,./Music/太空人/吳青峰 - Outsider.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=Zxo6BiwDWPg,47,53,59,62,67
418,傷風,吳青峰,太空人,./Music/太空人/吳青峰 - 傷風.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=4SoDM4HUrkU,44,58,63,63,70
419,回音收集員,吳青峰,太空人,./Music/太空人/吳青峰 - 回音收集員.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=3AHGhcD-xDc,43,59,63,65,71
420,太空,吳青峰,太空人,./Music/太空人/吳青峰 - 太空.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=7Y5laeALCrc,55,60,62,64,69
421,太空人,吳青峰,太空人,./Music/太空人/吳青峰 - 太空人.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=sVVLkM2BdWk,48,56,61,63,68
422,太空船,吳青峰,太空人,./Music/太空人/吳青峰 - 太空船.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=9ETgtbtpxpM,53,57,62,65,72
423,失憶鎮,吳青峰,太空人,./Music/太空人/吳青峰 - 失憶鎮.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=tdlSSvUlPXA,43,60,64,67,69
424,巴別塔慶典,吳青峰,太空人,./Music/太空人/吳青峰 - 巴別塔慶典.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=t2DK9Q1OMqQ,43,56,62,62,71
425,水仙花之死,吳青峰,太空人,./Music/太空人/吳青峰 - 水仙花之死.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=w7xU8hQvJ3Y,44,57,62,63,82
426,男孩莊周,吳青峰,太空人,./Music/太空人/吳青峰 - 男孩莊周.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=0tNWgAL8HgI,44,63,63,66,75
427,線的記憶,吳青峰,太空人,./Music/太空人/吳青峰 - 線的記憶.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=L0G15hzbel0,48,60,62,64,67
428,譯夢機,吳青峰,太空人,./Music/太空人/吳青峰 - 譯夢機.mp3,./Cover/太空人.jpg,https://music.youtube.com/watch?v=2EG425sdAUc,43,56,58,62,69
429,Kiss Me,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - Kiss Me.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=dbilPPBp-Nc,54,63,66,71,75
430,一千萬次的淚水,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 一千萬次的淚水.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=WWf_VPqxutU,57,66,69,71,76
431,你的聲音,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 你的聲音.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=7am6mQbHh1o,47,61,63,68,73
432,出愛情記,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 出愛情記.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=cIgMu06Md-8,55,60,64,67,72
433,女神,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 女神.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=9IVUm2qMwPU,52,62,66,67,76
434,存在的力量,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 存在的力量.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=4Ubok_b1flk,55,62,64,71,76
435,愧,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 愧.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=U_B0mOVf5AY,51,63,68,71,83
436,我會在你身邊,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 我會在你身邊.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=4yS7ycKYiBU,43,57,59,68,72
437,相愛的模樣,Miu Chu,女神Miu朱俐靜 存在的力量,./Music/女神Miu朱俐靜 存在的力量/Miu Chu - 相愛的模樣.mp3,./Cover/女神Miu朱俐靜 存在的力量.jpg,https://www.youtube.com/watch?v=nNwRAAriDXg,58,61,65,68,73
438,人前人後,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 人前人後.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=OtgWqLOf3vc,54,61,66,68,73
439,兩個人的回憶一個人過,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 兩個人的回憶一個人過.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=7NDMFX-yZh0,55,62,65,67,72
440,回頭草,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 回頭草.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=2jWsyKw0RYU,53,63,65,67,74
441,好可惜,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 好可惜.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=aXr8DlZZQCU,55,60,62,65,72
442,好自為之 - 粵語,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 好自為之 - 粵語.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=tVAU_SahzGY,55,62,65,67,70
443,愛你就要嫁給你,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 愛你就要嫁給你.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=SfWN7tV7Pro,57,62,65,67,71
444,愛的祝福,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 愛的祝福.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=yvGjLiTiato,48,58,60,62,69
445,我以為,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 我以為.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=gAfA7mrg8xc,55,60,64,65,72
446,最美的紀念,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 最美的紀念.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=_zVGHoqLjMw,55,62,64,67,73
447,有愛就不怕,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 有愛就不怕.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=57JSwQo7Fb0,54,61,66,68,73
448,熱戀過後,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 熱戀過後.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=ETP4tQ67xlI,55,60,60,69,72
449,落單的戀人,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 落單的戀人.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=qa6uSLBv0ew,52,59,62,67,71
450,飄洋過海的魚,Ada Zhuang,好可惜,./Music/好可惜/Ada Zhuang - 飄洋過海的魚.mp3,./Cover/好可惜.jpg,https://music.youtube.com/watch?v=69_FYzqf3rU,48,62,65,69,70
451,追浮雲的人,Rachel Liang,好好對待她,./Music/好好對待她/Rachel Liang - 追浮雲的人.mp3,./Cover/好好對待她.jpg,https://www.youtube.com/watch?v=Pvu3EGp4l3E,55,65,67,69,77
452,還能幸福嗎,Rachel Liang,好好對待她,./Music/好好對待她/Rachel Liang - 還能幸福嗎.mp3,./Cover/好好對待她.jpg,https://www.youtube.com/watch?v=Pvu3EGp4l3E,55,65,67,69,77
453,如果有一件事是重要的,Sandee Chan,如果有一件事是重要的,./Music/如果有一件事是重要的/Sandee Chan - 如果有一件事是重要的.mp3,./Cover/如果有一件事是重要的.jpg,https://www.youtube.com/watch?v=jh0IVImuQ40,51,61,61,64,82
454,演歌,Sandee Chan,如果有一件事是重要的,./Music/如果有一件事是重要的/Sandee Chan - 演歌.mp3,./Cover/如果有一件事是重要的.jpg,https://www.youtube.com/watch?v=OMsgEE034e8,49,61,63,68,70
455,蘋果花,Sandee Chan,如果有一件事是重要的,./Music/如果有一件事是重要的/Sandee Chan - 蘋果花.mp3,./Cover/如果有一件事是重要的.jpg,https://music.youtube.com/watch?v=CzUQKDoM0B8,56,62,64,67,81
456,末班車,Ricky Hsiao,孤獨的和弦,./Music/孤獨的和弦/Ricky Hsiao - 末班車.mp3,./Cover/孤獨的和弦.jpg,https://www.youtube.com/watch?v=fC2Akx7cmqs,52,56,59,62,73
457,不留,Faye Wong,將愛,./Music/將愛/Faye Wong - 不留.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=UkbzqqucVEc,43,59,64,66,74
458,乘客,Faye Wong,將愛,./Music/將愛/Faye Wong - 乘客.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=9YzFvpmDM1Q,48,61,64,68,75
459,四月雪,Faye Wong,將愛,./Music/將愛/Faye Wong - 四月雪.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=W9BRXAiCEG4,43,60,64,69,72
460,夜妝,Faye Wong,將愛,./Music/將愛/Faye Wong - 夜妝.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=Qgvm3hKaG3o,46,65,67,68,78
461,將愛,Faye Wong,將愛,./Music/將愛/Faye Wong - 將愛.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=s5Qt9M2lfmc,48,60,62,67,72
462,旋木,Faye Wong,將愛,./Music/將愛/Faye Wong - 旋木.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=o9ldQMhQ8qs,43,61,64,66,68
463,空城,Faye Wong,將愛,./Music/將愛/Faye Wong - 空城.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=Q1OSPyxVANI,57,61,62,67,72
464,美錯,Faye Wong,將愛,./Music/將愛/Faye Wong - 美錯.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=wV1EhJQLWGg,54,63,65,69,74
465,菸,Faye Wong,將愛,./Music/將愛/Faye Wong - 菸.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=-0pftqB0OZ4,48,60,62,64,74
466,陽寶,Faye Wong,將愛,./Music/將愛/Faye Wong - 陽寶.mp3,./Cover/將愛.jpg,https://www.youtube.com/watch?v=_HdzlCwYbo8,46,60,65,68,80
467,Fire Dancer,詹雯婷,小太空,./Music/小太空/詹雯婷 - Fire Dancer.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=ZL8pczilft0,48,60,65,67,72
468,你說,詹雯婷,小太空,./Music/小太空/詹雯婷 - 你說.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=ofAgPnAJzeE,49,61,63,65,70
469,原罪,詹雯婷,小太空,./Music/小太空/詹雯婷 - 原罪.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=rpzv4lPAQx4,47,61,64,66,83
470,另一端,詹雯婷,小太空,./Music/小太空/詹雯婷 - 另一端.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=gbe4RkOxi1s,45,62,67,69,76
471,河畔,詹雯婷,小太空,./Music/小太空/詹雯婷 - 河畔.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=6wrUGTKCjCM,56,59,63,64,68
472,洞,詹雯婷,小太空,./Music/小太空/詹雯婷 - 洞.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=OnJrUJAi2h0,45,57,59,59,64
473,繁華市集,詹雯婷,小太空,./Music/小太空/詹雯婷 - 繁華市集.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=wZV14CdGuV0,44,58,60,63,68
474,蒼穹,詹雯婷,小太空,./Music/小太空/詹雯婷 - 蒼穹.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=yfFMevHszMY,58,64,66,70,73
475,象牙塔,詹雯婷,小太空,./Music/小太空/詹雯婷 - 象牙塔.mp3,./Cover/小太空.jpg,https://www.youtube.com/watch?v=CXQhOrWLB2s,49,62,64,66,70
476,受夠,Eric Chou,小時候的我們,./Music/小時候的我們/Eric Chou - 受夠.mp3,./Cover/小時候的我們.jpg,https://www.youtube.com/watch?v=KYRSy3Tfjbs,46,56,59,63,70
477,小時候的我們,Eric Chou,小時候的我們,./Music/小時候的我們/Eric Chou - 小時候的我們.mp3,./Cover/小時候的我們.jpg,https://www.youtube.com/watch?v=HmwU2ebA4uw,46,58,58,60,65
478,相信愛,Eric Chou,小時候的我們,./Music/小時候的我們/Eric Chou - 相信愛.mp3,./Cover/小時候的我們.jpg,https://www.youtube.com/watch?v=lE9RA1mb23o,45,59,64,66,83
479,左手指月 (電視劇《香蜜沉沉燼如霜》片尾曲),Sa Dingding,左手指月 (電視劇《香蜜沉沉燼如霜》片尾曲),./Music/左手指月/Sa Dingding - 左手指月 (電視劇《香蜜沉沉燼如霜》片尾曲).mp3,./Cover/左手指月 (電視劇《香蜜沉沉燼如霜》片尾曲).jpg,https://music.youtube.com/watch?v=DMmVgNRh-aM,51,66,70,78,82
480,一葷一素,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 一葷一素.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=Ok-xHqfE1r8,47,52,54,59,64
481,借,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 借.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=gT6jLXVi_OQ,45,52,55,57,62
482,像我這樣的人,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 像我這樣的人.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=Cm4h4hhYupA,44,50,53,59,62
483,南一道街,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 南一道街.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=Ns559Jh7vR4,43,48,52,55,77
484,哎喲,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 哎喲.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=UioDtKCpf2A,46,54,56,58,63
485,如果有一天我變得很有錢,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 如果有一天我變得很有錢.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=FsOpXSp3qPA,43,52,57,59,64
486,平凡的一天,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 平凡的一天.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=hz5VJerhvlE,49,54,54,58,59
487,想你想你,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 想你想你.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=-iV0DE9yWnQ,44,49,53,58,80
488,消愁,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 消愁.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=x4DnfFcwe2A,44,53,55,58,60
489,盛夏,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 盛夏.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=pcYwD5YGpIQ,47,52,55,57,62
490,給你給我,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 給你給我.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=H-a6ONEhiH4,49,54,56,58,61
491,芬芳一生,Mao Buyi,平凡的一天,./Music/平凡的一天/Mao Buyi - 芬芳一生.mp3,./Cover/平凡的一天.jpg,https://music.youtube.com/watch?v=a3AVWigsx6k,46,51,53,54,61
492,在此山中,Mao Buyi,幼鳥指南,./Music/幼鳥指南/Mao Buyi - 在此山中.mp3,./Cover/幼鳥指南.jpg,https://music.youtube.com/watch?v=qPNiS0hUHhs,44,55,60,63,68
493,城市傍晚,Mao Buyi,幼鳥指南,./Music/幼鳥指南/Mao Buyi - 城市傍晚.mp3,./Cover/幼鳥指南.jpg,https://music.youtube.com/watch?v=_yvdVPitjUg,49,53,56,60,65
494,幼鳥指南,Mao Buyi,幼鳥指南,./Music/幼鳥指南/Mao Buyi - 幼鳥指南.mp3,./Cover/幼鳥指南.jpg,https://music.youtube.com/watch?v=MH3oQodoo_w,51,57,58,59,67
495,愛啊,Mao Buyi,幼鳥指南,./Music/幼鳥指南/Mao Buyi - 愛啊.mp3,./Cover/幼鳥指南.jpg,https://music.youtube.com/watch?v=AjkL2PScHoI,46,54,58,58,63
496,或者我擁抱你,Mao Buyi,幼鳥指南,./Music/幼鳥指南/Mao Buyi - 或者我擁抱你.mp3,./Cover/幼鳥指南.jpg,https://music.youtube.com/watch?v=c7FXoNPfcCg,45,52,56,59,62
